Fitness,Depth,Nodes,Generations,time_since_the_start_of_the_evolution,seed,genotype_as_str
94.0,9,17,11,9.578303337097168,27,"NT_0017_P_00000(__a=NT_0013_P_00000(__a=NT_0013_P_00003(__a=NT_0003_P_00000(__a=NT_0003_P_00002(__a=NT_0003_P_00002(__a=NT_0003_P_00002(__a=NT_0003_P_00003(), __b=NT_0001_P_00001(__a=False), __c=NT_0000_P_00000(__a=True, __b=24)), __b=NT_0001_P_00001(__a=True), __c=NT_0000_P_00002(__a=NT_0000_P_00001())), __b=NT_0001_P_00000(__a=NT_0001_P_00000(__a=NT_0001_P_00000(__a=NT_0001_P_00001(__a=False)))), __c=NT_0000_P_00001()), __b=67), __b=NT_0010_P_00000(__a=False))), __b=NT_0001_P_00001(__a=True))"
93.0,10,18,12,10.413807153701782,27,"NT_0017_P_00002(__a=37, __b=NT_0013_P_00003(__a=NT_0003_P_00001(__a=NT_0000_P_00002(__a=NT_0000_P_00000(__a=True, __b=32)), __b=33), __b=NT_0010_P_00000(__a=True)), __c=NT_0003_P_00002(__a=NT_0003_P_00002(__a=NT_0003_P_00001(__a=NT_0000_P_00002(__a=NT_0000_P_00002(__a=NT_0000_P_00002(__a=NT_0000_P_00002(__a=NT_0000_P_00002(__a=NT_0000_P_00002(__a=NT_0000_P_00001())))))), __b=50), __b=NT_0001_P_00001(__a=False), __c=NT_0000_P_00001()), __b=NT_0001_P_00001(__a=True), __c=NT_0000_P_00002(__a=NT_0000_P_00001())))"
82.0,7,16,13,11.262784242630005,27,"NT_0017_P_00002(__a=37, __b=NT_0013_P_00003(__a=NT_0003_P_00001(__a=NT_0000_P_00002(__a=NT_0000_P_00000(__a=True, __b=32)), __b=33), __b=NT_0010_P_00000(__a=True)), __c=NT_0003_P_00002(__a=NT_0003_P_00002(__a=NT_0003_P_00002(__a=NT_0003_P_00000(__a=NT_0003_P_00003(), __b=88), __b=NT_0001_P_00000(__a=NT_0001_P_00000(__a=NT_0001_P_00001(__a=False))), __c=NT_0000_P_00001()), __b=NT_0001_P_00001(__a=False), __c=NT_0000_P_00001()), __b=NT_0001_P_00001(__a=True), __c=NT_0000_P_00002(__a=NT_0000_P_00001())))"
82.0,7,16,14,12.11056399345398,27,"NT_0017_P_00002(__a=37, __b=NT_0013_P_00003(__a=NT_0003_P_00001(__a=NT_0000_P_00002(__a=NT_0000_P_00000(__a=True, __b=32)), __b=33), __b=NT_0010_P_00000(__a=True)), __c=NT_0003_P_00002(__a=NT_0003_P_00002(__a=NT_0003_P_00002(__a=NT_0003_P_00000(__a=NT_0003_P_00003(), __b=88), __b=NT_0001_P_00000(__a=NT_0001_P_00000(__a=NT_0001_P_00001(__a=False))), __c=NT_0000_P_00001()), __b=NT_0001_P_00001(__a=False), __c=NT_0000_P_00001()), __b=NT_0001_P_00001(__a=True), __c=NT_0000_P_00002(__a=NT_0000_P_00001())))"
82.0,7,16,15,12.721578598022461,27,"NT_0017_P_00002(__a=37, __b=NT_0013_P_00003(__a=NT_0003_P_00001(__a=NT_0000_P_00002(__a=NT_0000_P_00000(__a=True, __b=32)), __b=33), __b=NT_0010_P_00000(__a=True)), __c=NT_0003_P_00002(__a=NT_0003_P_00002(__a=NT_0003_P_00002(__a=NT_0003_P_00000(__a=NT_0003_P_00003(), __b=88), __b=NT_0001_P_00000(__a=NT_0001_P_00000(__a=NT_0001_P_00001(__a=False))), __c=NT_0000_P_00001()), __b=NT_0001_P_00001(__a=False), __c=NT_0000_P_00001()), __b=NT_0001_P_00001(__a=True), __c=NT_0000_P_00002(__a=NT_0000_P_00001())))"
82.0,7,16,16,13.26335859298706,27,"NT_0017_P_00002(__a=37, __b=NT_0013_P_00003(__a=NT_0003_P_00001(__a=NT_0000_P_00002(__a=NT_0000_P_00000(__a=True, __b=32)), __b=33), __b=NT_0010_P_00000(__a=True)), __c=NT_0003_P_00002(__a=NT_0003_P_00002(__a=NT_0003_P_00002(__a=NT_0003_P_00000(__a=NT_0003_P_00003(), __b=88), __b=NT_0001_P_00000(__a=NT_0001_P_00000(__a=NT_0001_P_00001(__a=False))), __c=NT_0000_P_00001()), __b=NT_0001_P_00001(__a=False), __c=NT_0000_P_00001()), __b=NT_0001_P_00001(__a=True), __c=NT_0000_P_00002(__a=NT_0000_P_00001())))"
82.0,7,16,17,13.884111166000366,27,"NT_0017_P_00002(__a=37, __b=NT_0013_P_00003(__a=NT_0003_P_00001(__a=NT_0000_P_00002(__a=NT_0000_P_00000(__a=True, __b=32)), __b=33), __b=NT_0010_P_00000(__a=True)), __c=NT_0003_P_00002(__a=NT_0003_P_00002(__a=NT_0003_P_00002(__a=NT_0003_P_00000(__a=NT_0003_P_00003(), __b=88), __b=NT_0001_P_00000(__a=NT_0001_P_00000(__a=NT_0001_P_00001(__a=False))), __c=NT_0000_P_00001()), __b=NT_0001_P_00001(__a=False), __c=NT_0000_P_00001()), __b=NT_0001_P_00001(__a=True), __c=NT_0000_P_00002(__a=NT_0000_P_00001())))"
82.0,7,16,18,14.313589334487915,27,"NT_0017_P_00002(__a=37, __b=NT_0013_P_00003(__a=NT_0003_P_00001(__a=NT_0000_P_00002(__a=NT_0000_P_00000(__a=True, __b=32)), __b=33), __b=NT_0010_P_00000(__a=True)), __c=NT_0003_P_00002(__a=NT_0003_P_00002(__a=NT_0003_P_00002(__a=NT_0003_P_00000(__a=NT_0003_P_00003(), __b=88), __b=NT_0001_P_00000(__a=NT_0001_P_00000(__a=NT_0001_P_00001(__a=False))), __c=NT_0000_P_00001()), __b=NT_0001_P_00001(__a=False), __c=NT_0000_P_00001()), __b=NT_0001_P_00001(__a=True), __c=NT_0000_P_00002(__a=NT_0000_P_00001())))"
82.0,7,16,19,14.667393684387207,27,"NT_0017_P_00002(__a=37, __b=NT_0013_P_00003(__a=NT_0003_P_00001(__a=NT_0000_P_00002(__a=NT_0000_P_00000(__a=True, __b=32)), __b=33), __b=NT_0010_P_00000(__a=True)), __c=NT_0003_P_00002(__a=NT_0003_P_00002(__a=NT_0003_P_00002(__a=NT_0003_P_00000(__a=NT_0003_P_00003(), __b=88), __b=NT_0001_P_00000(__a=NT_0001_P_00000(__a=NT_0001_P_00001(__a=False))), __c=NT_0000_P_00001()), __b=NT_0001_P_00001(__a=False), __c=NT_0000_P_00001()), __b=NT_0001_P_00001(__a=True), __c=NT_0000_P_00002(__a=NT_0000_P_00001())))"
82.0,7,16,20,15.0352942943573,27,"NT_0017_P_00002(__a=37, __b=NT_0013_P_00003(__a=NT_0003_P_00001(__a=NT_0000_P_00002(__a=NT_0000_P_00000(__a=True, __b=32)), __b=33), __b=NT_0010_P_00000(__a=True)), __c=NT_0003_P_00002(__a=NT_0003_P_00002(__a=NT_0003_P_00002(__a=NT_0003_P_00000(__a=NT_0003_P_00003(), __b=88), __b=NT_0001_P_00000(__a=NT_0001_P_00000(__a=NT_0001_P_00001(__a=False))), __c=NT_0000_P_00001()), __b=NT_0001_P_00001(__a=False), __c=NT_0000_P_00001()), __b=NT_0001_P_00001(__a=True), __c=NT_0000_P_00002(__a=NT_0000_P_00001())))"
82.0,7,16,21,15.496790409088135,27,"NT_0017_P_00002(__a=37, __b=NT_0013_P_00003(__a=NT_0003_P_00001(__a=NT_0000_P_00002(__a=NT_0000_P_00000(__a=True, __b=32)), __b=33), __b=NT_0010_P_00000(__a=True)), __c=NT_0003_P_00002(__a=NT_0003_P_00002(__a=NT_0003_P_00002(__a=NT_0003_P_00000(__a=NT_0003_P_00003(), __b=88), __b=NT_0001_P_00000(__a=NT_0001_P_00000(__a=NT_0001_P_00001(__a=False))), __c=NT_0000_P_00001()), __b=NT_0001_P_00001(__a=False), __c=NT_0000_P_00001()), __b=NT_0001_P_00001(__a=True), __c=NT_0000_P_00002(__a=NT_0000_P_00001())))"
82.0,7,16,22,16.07757878303528,27,"NT_0017_P_00002(__a=37, __b=NT_0013_P_00003(__a=NT_0003_P_00001(__a=NT_0000_P_00002(__a=NT_0000_P_00000(__a=True, __b=32)), __b=33), __b=NT_0010_P_00000(__a=True)), __c=NT_0003_P_00002(__a=NT_0003_P_00002(__a=NT_0003_P_00002(__a=NT_0003_P_00000(__a=NT_0003_P_00003(), __b=88), __b=NT_0001_P_00000(__a=NT_0001_P_00000(__a=NT_0001_P_00001(__a=False))), __c=NT_0000_P_00001()), __b=NT_0001_P_00001(__a=False), __c=NT_0000_P_00001()), __b=NT_0001_P_00001(__a=True), __c=NT_0000_P_00002(__a=NT_0000_P_00001())))"
82.0,7,16,23,16.495952129364014,27,"NT_0017_P_00002(__a=37, __b=NT_0013_P_00003(__a=NT_0003_P_00001(__a=NT_0000_P_00002(__a=NT_0000_P_00000(__a=True, __b=32)), __b=33), __b=NT_0010_P_00000(__a=True)), __c=NT_0003_P_00002(__a=NT_0003_P_00002(__a=NT_0003_P_00002(__a=NT_0003_P_00000(__a=NT_0003_P_00003(), __b=88), __b=NT_0001_P_00000(__a=NT_0001_P_00000(__a=NT_0001_P_00001(__a=False))), __c=NT_0000_P_00001()), __b=NT_0001_P_00001(__a=False), __c=NT_0000_P_00001()), __b=NT_0001_P_00001(__a=True), __c=NT_0000_P_00002(__a=NT_0000_P_00001())))"
82.0,7,16,24,17.07917284965515,27,"NT_0017_P_00002(__a=37, __b=NT_0013_P_00003(__a=NT_0003_P_00001(__a=NT_0000_P_00002(__a=NT_0000_P_00000(__a=True, __b=32)), __b=33), __b=NT_0010_P_00000(__a=True)), __c=NT_0003_P_00002(__a=NT_0003_P_00002(__a=NT_0003_P_00002(__a=NT_0003_P_00000(__a=NT_0003_P_00003(), __b=88), __b=NT_0001_P_00000(__a=NT_0001_P_00000(__a=NT_0001_P_00001(__a=False))), __c=NT_0000_P_00001()), __b=NT_0001_P_00001(__a=False), __c=NT_0000_P_00001()), __b=NT_0001_P_00001(__a=True), __c=NT_0000_P_00002(__a=NT_0000_P_00001())))"
81.0,9,18,25,17.53360605239868,27,"NT_0017_P_00000(__a=NT_0013_P_00001(__a=NT_0012_P_00002(__a=NT_0007_P_00000(__a=NT_0005_P_00002(__a=90), __b=NT_0003_P_00002(__a=NT_0003_P_00001(__a=NT_0000_P_00002(__a=NT_0000_P_00002(__a=NT_0000_P_00000(__a=False, __b=56))), __b=17), __b=NT_0001_P_00000(__a=NT_0001_P_00000(__a=NT_0001_P_00001(__a=True))), __c=NT_0000_P_00001()), __c=5), __b=93), __b=NT_0008_P_00001(__a=NT_0006_P_00000(__a=26, __b=NT_0005_P_00001(__a=NT_0000_P_00001()), __c=NT_0000_P_00000(__a=False, __b=74)))), __b=NT_0001_P_00001(__a=True))"
81.0,9,18,26,17.939702033996582,27,"NT_0017_P_00000(__a=NT_0013_P_00001(__a=NT_0012_P_00002(__a=NT_0007_P_00000(__a=NT_0005_P_00002(__a=90), __b=NT_0003_P_00002(__a=NT_0003_P_00001(__a=NT_0000_P_00002(__a=NT_0000_P_00002(__a=NT_0000_P_00000(__a=False, __b=56))), __b=17), __b=NT_0001_P_00000(__a=NT_0001_P_00000(__a=NT_0001_P_00001(__a=True))), __c=NT_0000_P_00001()), __c=5), __b=93), __b=NT_0008_P_00001(__a=NT_0006_P_00000(__a=26, __b=NT_0005_P_00001(__a=NT_0000_P_00001()), __c=NT_0000_P_00000(__a=False, __b=74)))), __b=NT_0001_P_00001(__a=True))"
80.0,9,18,27,18.35240364074707,27,"NT_0017_P_00000(__a=NT_0013_P_00001(__a=NT_0012_P_00002(__a=NT_0007_P_00000(__a=NT_0005_P_00002(__a=87), __b=NT_0003_P_00002(__a=NT_0003_P_00001(__a=NT_0000_P_00002(__a=NT_0000_P_00002(__a=NT_0000_P_00000(__a=False, __b=56))), __b=17), __b=NT_0001_P_00000(__a=NT_0001_P_00000(__a=NT_0001_P_00001(__a=True))), __c=NT_0000_P_00001()), __c=5), __b=93), __b=NT_0008_P_00001(__a=NT_0006_P_00000(__a=26, __b=NT_0005_P_00002(__a=41), __c=NT_0000_P_00000(__a=False, __b=74)))), __b=NT_0001_P_00001(__a=True))"
80.0,9,18,28,18.700456857681274,27,"NT_0017_P_00000(__a=NT_0013_P_00001(__a=NT_0012_P_00002(__a=NT_0007_P_00000(__a=NT_0005_P_00002(__a=87), __b=NT_0003_P_00002(__a=NT_0003_P_00001(__a=NT_0000_P_00002(__a=NT_0000_P_00002(__a=NT_0000_P_00000(__a=False, __b=56))), __b=17), __b=NT_0001_P_00000(__a=NT_0001_P_00000(__a=NT_0001_P_00001(__a=True))), __c=NT_0000_P_00001()), __c=5), __b=93), __b=NT_0008_P_00001(__a=NT_0006_P_00000(__a=26, __b=NT_0005_P_00002(__a=41), __c=NT_0000_P_00000(__a=False, __b=74)))), __b=NT_0001_P_00001(__a=True))"
80.0,9,18,29,19.154353141784668,27,"NT_0017_P_00000(__a=NT_0013_P_00001(__a=NT_0012_P_00002(__a=NT_0007_P_00000(__a=NT_0005_P_00002(__a=87), __b=NT_0003_P_00002(__a=NT_0003_P_00001(__a=NT_0000_P_00002(__a=NT_0000_P_00002(__a=NT_0000_P_00000(__a=False, __b=56))), __b=17), __b=NT_0001_P_00000(__a=NT_0001_P_00000(__a=NT_0001_P_00001(__a=True))), __c=NT_0000_P_00001()), __c=5), __b=93), __b=NT_0008_P_00001(__a=NT_0006_P_00000(__a=26, __b=NT_0005_P_00002(__a=41), __c=NT_0000_P_00000(__a=False, __b=74)))), __b=NT_0001_P_00001(__a=True))"
80.0,9,18,30,19.591923475265503,27,"NT_0017_P_00000(__a=NT_0013_P_00001(__a=NT_0012_P_00002(__a=NT_0007_P_00000(__a=NT_0005_P_00002(__a=87), __b=NT_0003_P_00002(__a=NT_0003_P_00001(__a=NT_0000_P_00002(__a=NT_0000_P_00002(__a=NT_0000_P_00000(__a=False, __b=56))), __b=17), __b=NT_0001_P_00000(__a=NT_0001_P_00000(__a=NT_0001_P_00001(__a=True))), __c=NT_0000_P_00001()), __c=5), __b=93), __b=NT_0008_P_00001(__a=NT_0006_P_00000(__a=26, __b=NT_0005_P_00002(__a=41), __c=NT_0000_P_00000(__a=False, __b=74)))), __b=NT_0001_P_00001(__a=True))"
78.0,9,18,31,20.157346487045288,27,"NT_0017_P_00000(__a=NT_0013_P_00001(__a=NT_0012_P_00002(__a=NT_0007_P_00000(__a=NT_0005_P_00002(__a=87), __b=NT_0003_P_00002(__a=NT_0003_P_00001(__a=NT_0000_P_00002(__a=NT_0000_P_00002(__a=NT_0000_P_00000(__a=False, __b=56))), __b=17), __b=NT_0001_P_00001(__a=True), __c=NT_0000_P_00001()), __c=5), __b=93), __b=NT_0008_P_00001(__a=NT_0006_P_00000(__a=26, __b=NT_0005_P_00001(__a=NT_0000_P_00002(__a=NT_0000_P_00000(__a=False, __b=98))), __c=NT_0000_P_00000(__a=False, __b=74)))), __b=NT_0001_P_00001(__a=True))"
78.0,9,18,32,20.61503505706787,27,"NT_0017_P_00000(__a=NT_0013_P_00001(__a=NT_0012_P_00002(__a=NT_0007_P_00000(__a=NT_0005_P_00002(__a=87), __b=NT_0003_P_00002(__a=NT_0003_P_00001(__a=NT_0000_P_00002(__a=NT_0000_P_00002(__a=NT_0000_P_00000(__a=False, __b=56))), __b=17), __b=NT_0001_P_00001(__a=True), __c=NT_0000_P_00001()), __c=5), __b=93), __b=NT_0008_P_00001(__a=NT_0006_P_00000(__a=26, __b=NT_0005_P_00001(__a=NT_0000_P_00002(__a=NT_0000_P_00000(__a=False, __b=98))), __c=NT_0000_P_00000(__a=False, __b=74)))), __b=NT_0001_P_00001(__a=True))"
78.0,9,18,33,21.272722244262695,27,"NT_0017_P_00000(__a=NT_0013_P_00001(__a=NT_0012_P_00002(__a=NT_0007_P_00000(__a=NT_0005_P_00002(__a=87), __b=NT_0003_P_00002(__a=NT_0003_P_00001(__a=NT_0000_P_00002(__a=NT_0000_P_00002(__a=NT_0000_P_00000(__a=False, __b=56))), __b=17), __b=NT_0001_P_00001(__a=True), __c=NT_0000_P_00001()), __c=5), __b=93), __b=NT_0008_P_00001(__a=NT_0006_P_00000(__a=26, __b=NT_0005_P_00001(__a=NT_0000_P_00002(__a=NT_0000_P_00000(__a=False, __b=98))), __c=NT_0000_P_00000(__a=False, __b=74)))), __b=NT_0001_P_00001(__a=True))"
67.0,9,18,34,21.844779014587402,27,"NT_0017_P_00000(__a=NT_0013_P_00001(__a=NT_0012_P_00002(__a=NT_0007_P_00000(__a=NT_0005_P_00002(__a=90), __b=NT_0003_P_00002(__a=NT_0003_P_00001(__a=NT_0000_P_00002(__a=NT_0000_P_00002(__a=NT_0000_P_00000(__a=False, __b=56))), __b=17), __b=NT_0001_P_00000(__a=NT_0001_P_00001(__a=True)), __c=NT_0000_P_00001()), __c=5), __b=93), __b=NT_0008_P_00001(__a=NT_0006_P_00000(__a=26, __b=NT_0005_P_00001(__a=NT_0000_P_00000(__a=True, __b=18)), __c=NT_0000_P_00000(__a=False, __b=74)))), __b=NT_0001_P_00001(__a=True))"
67.0,9,18,35,22.349652528762817,27,"NT_0017_P_00000(__a=NT_0013_P_00001(__a=NT_0012_P_00002(__a=NT_0007_P_00000(__a=NT_0005_P_00002(__a=90), __b=NT_0003_P_00002(__a=NT_0003_P_00001(__a=NT_0000_P_00002(__a=NT_0000_P_00002(__a=NT_0000_P_00000(__a=False, __b=56))), __b=17), __b=NT_0001_P_00000(__a=NT_0001_P_00001(__a=True)), __c=NT_0000_P_00001()), __c=5), __b=93), __b=NT_0008_P_00001(__a=NT_0006_P_00000(__a=26, __b=NT_0005_P_00001(__a=NT_0000_P_00000(__a=True, __b=18)), __c=NT_0000_P_00000(__a=False, __b=74)))), __b=NT_0001_P_00001(__a=True))"
67.0,9,18,36,22.813767194747925,27,"NT_0017_P_00000(__a=NT_0013_P_00001(__a=NT_0012_P_00002(__a=NT_0007_P_00000(__a=NT_0005_P_00002(__a=90), __b=NT_0003_P_00002(__a=NT_0003_P_00001(__a=NT_0000_P_00002(__a=NT_0000_P_00002(__a=NT_0000_P_00000(__a=False, __b=56))), __b=17), __b=NT_0001_P_00000(__a=NT_0001_P_00001(__a=True)), __c=NT_0000_P_00001()), __c=5), __b=93), __b=NT_0008_P_00001(__a=NT_0006_P_00000(__a=26, __b=NT_0005_P_00001(__a=NT_0000_P_00000(__a=True, __b=18)), __c=NT_0000_P_00000(__a=False, __b=74)))), __b=NT_0001_P_00001(__a=True))"
67.0,9,18,37,23.341983795166016,27,"NT_0017_P_00000(__a=NT_0013_P_00001(__a=NT_0012_P_00002(__a=NT_0007_P_00000(__a=NT_0005_P_00002(__a=90), __b=NT_0003_P_00002(__a=NT_0003_P_00001(__a=NT_0000_P_00002(__a=NT_0000_P_00002(__a=NT_0000_P_00000(__a=False, __b=56))), __b=17), __b=NT_0001_P_00000(__a=NT_0001_P_00001(__a=True)), __c=NT_0000_P_00001()), __c=5), __b=93), __b=NT_0008_P_00001(__a=NT_0006_P_00000(__a=26, __b=NT_0005_P_00001(__a=NT_0000_P_00000(__a=True, __b=18)), __c=NT_0000_P_00000(__a=False, __b=74)))), __b=NT_0001_P_00001(__a=True))"
67.0,9,18,38,23.929980754852295,27,"NT_0017_P_00000(__a=NT_0013_P_00001(__a=NT_0012_P_00002(__a=NT_0007_P_00000(__a=NT_0005_P_00002(__a=90), __b=NT_0003_P_00002(__a=NT_0003_P_00001(__a=NT_0000_P_00002(__a=NT_0000_P_00002(__a=NT_0000_P_00000(__a=False, __b=56))), __b=17), __b=NT_0001_P_00000(__a=NT_0001_P_00001(__a=True)), __c=NT_0000_P_00001()), __c=5), __b=93), __b=NT_0008_P_00001(__a=NT_0006_P_00000(__a=26, __b=NT_0005_P_00001(__a=NT_0000_P_00000(__a=True, __b=18)), __c=NT_0000_P_00000(__a=False, __b=74)))), __b=NT_0001_P_00001(__a=True))"
67.0,9,18,39,24.372807025909424,27,"NT_0017_P_00000(__a=NT_0013_P_00001(__a=NT_0012_P_00002(__a=NT_0007_P_00000(__a=NT_0005_P_00002(__a=90), __b=NT_0003_P_00002(__a=NT_0003_P_00001(__a=NT_0000_P_00002(__a=NT_0000_P_00002(__a=NT_0000_P_00000(__a=False, __b=56))), __b=17), __b=NT_0001_P_00000(__a=NT_0001_P_00001(__a=True)), __c=NT_0000_P_00001()), __c=5), __b=93), __b=NT_0008_P_00001(__a=NT_0006_P_00000(__a=26, __b=NT_0005_P_00001(__a=NT_0000_P_00000(__a=True, __b=18)), __c=NT_0000_P_00000(__a=False, __b=74)))), __b=NT_0001_P_00001(__a=True))"
